,lat,lon,lat_mod,lon_mod,distance,side,in_range,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
3184,4145.4845,7041.0629,41.758075,-70.6843816667,-24.221536125,1.0,1.0,2457947.12659,2017,7,12,15.0,2.0,17.1,1090937.1,128.3,0.9,1.0159,83.7,0.9,0.0
3185,4145.4846,7041.0628,41.7580766667,-70.68438,-24.1081381101,1.0,1.0,2457947.1266,2017,7,12,15.0,2.0,18.1,1090938.1,130.9,1.1,1.016,93.0,1.0,0.0
3186,4145.4846,7041.0624,41.7580766667,-70.6843733333,-23.5599551939,1.0,1.0,2457947.12661,2017,7,12,15.0,2.0,19.1,1090939.1,122.8,1.2,1.016,96.4,1.1,0.0
3187,4145.4846,7041.0621,41.7580766667,-70.6843683333,-23.1489732802,1.0,1.0,2457947.12662,2017,7,12,15.0,2.0,20.1,1090940.1,125.6,1.4,1.0158,89.5,0.9,0.0
3188,4145.4845,7041.062,41.758075,-70.6843666667,-22.9870567388,1.0,1.0,2457947.12663,2017,7,12,15.0,2.0,21.1,1090941.1,128.8,1.4,1.0159,78.4,0.5,0.0
3189,4145.4845,7041.0618,41.758075,-70.6843633333,-22.7128780201,1.0,1.0,2457947.12664,2017,7,12,15.0,2.0,22.1,1090942.1,134.2,1.2,1.0159,122.2,0.2,0.0
3190,4145.4845,7041.0617,41.758075,-70.6843616667,-22.5758106094,1.0,1.0,2457947.12666,2017,7,12,15.0,2.0,23.1,1090943.1,138.9,1.1,1.0159,187.5,0.5,0.0
3191,4145.4845,7041.0614,41.758075,-70.6843566667,-22.1646994399,1.0,1.0,2457947.12667,2017,7,12,15.0,2.0,24.1,1090944.1,143.6,1.1,1.0158,164.1,0.3,0.0
3192,4145.4845,7041.0612,41.758075,-70.6843533333,-21.8907040583,1.0,1.0,2457947.12668,2017,7,12,15.0,2.0,25.1,1090945.1,144.8,0.9,1.0157,327.7,0.3,0.0
3193,4145.4844,7041.0609,41.7580733333,-70.6843483333,-21.4547013077,1.0,1.0,2457947.12669,2017,7,12,15.0,2.0,26.1,1090946.1,150.9,0.9,1.0157,28.5,0.4,0.0
3194,4145.4843,7041.0608,41.7580716667,-70.6843466667,-21.2939066307,1.0,1.0,2457947.1267,2017,7,12,15.0,2.0,27.1,1090947.1,159.1,0.9,1.0157,51.2,0.4,0.0
3195,4145.4843,7041.0607,41.7580716667,-70.684345,-21.1566853064,1.0,1.0,2457947.12671,2017,7,12,15.0,2.0,28.1,1090948.1,166.2,0.7,1.0158,62.2,0.5,0.0
3196,4145.4842,7041.0607,41.75807,-70.684345,-21.1344196079,1.0,1.0,2457947.12673,2017,7,12,15.0,2.0,29.1,1090949.1,166.6,0.7,1.0157,65.3,0.6,0.0
3197,4145.4841,7041.0607,41.7580683333,-70.684345,-21.1137581904,1.0,1.0,2457947.12674,2017,7,12,15.0,2.0,30.1,1090950.1,168.8,0.7,1.0156,69.9,0.7,0.0
3198,4145.484,7041.0607,41.7580666667,-70.684345,-21.0947057681,1.0,1.0,2457947.12675,2017,7,12,15.0,2.0,31.1,1090951.1,168.6,0.7,1.0158,66.2,0.8,0.0
3199,4145.4839,7041.0608,41.758065,-70.6843466667,-21.2150017385,1.0,1.0,2457947.12676,2017,7,12,15.0,2.0,32.1,1090952.1,170.6,0.7,1.0157,81.9,0.8,0.0
3200,4145.4839,7041.0606,41.758065,-70.6843433333,-20.9395389724,1.0,1.0,2457947.12677,2017,7,12,15.0,2.0,33.1,1090953.1,172.5,0.7,1.0158,92.8,0.8,0.0
3201,4145.4838,7041.0605,41.7580633333,-70.6843416667,-20.7857873203,1.0,1.0,2457947.12678,2017,7,12,15.0,2.0,34.1,1090954.1,176.4,0.7,1.0157,90.6,0.9,0.0
3202,4145.4837,7041.0605,41.7580616667,-70.6843416667,-20.7713981717,1.0,1.0,2457947.1268,2017,7,12,15.0,2.0,35.1,1090955.1,176.9,0.7,1.0158,89.2,1.1,0.0
3203,4145.4837,7041.0605,41.7580616667,-70.6843416667,-20.7713981717,1.0,1.0,2457947.12681,2017,7,12,15.0,2.0,36.1,1090956.1,172.6,0.9,1.0158,69.8,0.9,0.0
3204,4145.4836,7041.0605,41.75806,-70.6843416667,-20.7586546588,1.0,1.0,2457947.12682,2017,7,12,15.0,2.0,37.1,1090957.1,173.8,0.9,1.0157,60.4,1.0,0.0
3205,4145.4835,7041.0606,41.7580583333,-70.6843433333,-20.885637898,1.0,1.0,2457947.12683,2017,7,12,15.0,2.0,38.1,1090958.1,187.0,1.1,1.0157,35.7,1.0,0.0
3206,4145.4835,7041.0605,41.7580583333,-70.6843416667,-20.7475598139,1.0,1.0,2457947.12684,2017,7,12,15.0,2.0,39.1,1090959.1,185.1,1.1,1.0158,52.4,1.2,0.0
3207,4145.4834,7041.0605,41.7580566667,-70.6843416667,-20.7381162832,1.0,1.0,2457947.12685,2017,7,12,15.0,2.0,40.1,1090960.1,183.0,0.9,1.0158,55.7,0.9,0.0
3208,4145.4834,7041.0604,41.7580566667,-70.68434,-20.5999777264,1.0,1.0,2457947.12686,2017,7,12,15.0,2.0,41.1,1090961.1,183.8,0.9,1.0158,53.0,0.8,0.0
3209,4145.4833,7041.0604,41.758055,-70.68434,-20.5921355056,1.0,1.0,2457947.12688,2017,7,12,15.0,2.0,42.1,1090962.1,181.0,0.9,1.0158,53.1,0.9,0.0
3210,4145.4832,7041.0604,41.7580533333,-70.68434,-20.5859597975,1.0,1.0,2457947.12689,2017,7,12,15.0,2.0,43.1,1090963.1,179.1,0.9,1.0158,55.3,0.8,0.0
3211,4145.4831,7041.0604,41.7580516667,-70.68434,-20.5814521024,1.0,1.0,2457947.1269,2017,7,12,15.0,2.0,44.1,1090964.1,173.7,0.9,1.0158,57.0,0.7,0.0
3212,4145.483,7041.0604,41.75805,-70.68434,-20.5786135164,1.0,1.0,2457947.12691,2017,7,12,15.0,2.0,45.1,1090965.1,174.4,0.9,1.0159,62.7,0.5,0.0
3213,4145.4829,7041.0604,41.7580483333,-70.68434,-20.5774447303,1.0,1.0,2457947.12692,2017,7,12,15.0,2.0,46.1,1090966.1,170.3,0.9,1.0157,61.4,0.4,0.0
3214,4145.4828,7041.0604,41.7580466667,-70.68434,-20.5779460285,1.0,1.0,2457947.12693,2017,7,12,15.0,2.0,47.1,1090967.1,169.0,0.9,1.016,56.9,0.5,0.0
3215,4145.4827,7041.0604,41.758045,-70.68434,-20.580117289,1.0,1.0,2457947.12695,2017,7,12,15.0,2.0,48.1,1090968.1,167.4,0.9,1.016,53.9,0.4,0.0
3216,4145.4826,7041.0604,41.7580433333,-70.68434,-20.5839579833,1.0,1.0,2457947.12696,2017,7,12,15.0,2.0,49.1,1090969.1,166.9,0.9,1.016,53.8,0.4,0.0
3217,4145.4826,7041.0605,41.7580433333,-70.6843416667,-20.72220336,1.0,1.0,2457947.12697,2017,7,12,15.0,2.0,50.1,1090970.1,165.3,0.9,1.016,50.1,0.4,0.0
3218,4145.4825,7041.0604,41.7580416667,-70.68434,-20.5894671773,1.0,1.0,2457947.12698,2017,7,12,15.0,2.0,51.1,1090971.1,162.8,1.1,1.016,49.5,0.5,0.0
3219,4145.4824,7041.0604,41.75804,-70.68434,-20.596643532,1.0,1.0,2457947.12699,2017,7,12,15.0,2.0,52.1,1090972.1,157.4,1.1,1.0161,40.6,0.4,0.0
3220,4145.4823,7041.0604,41.7580383333,-70.68434,-20.6054853057,1.0,1.0,2457947.127,2017,7,12,15.0,2.0,53.1,1090973.1,156.8,1.1,1.016,38.6,0.4,0.0
3221,4145.4823,7041.0604,41.7580383333,-70.68434,-20.6054853057,1.0,1.0,2457947.12702,2017,7,12,15.0,2.0,54.1,1090974.1,159.4,1.1,1.016,30.7,0.4,0.0
3222,4145.4822,7041.0604,41.7580366667,-70.68434,-20.6159903553,1.0,1.0,2457947.12703,2017,7,12,15.0,2.0,55.1,1090975.1,160.2,1.1,1.016,27.6,0.5,0.0
3223,4145.4822,7041.0603,41.7580366667,-70.6843383333,-20.4779618037,1.0,1.0,2457947.12704,2017,7,12,15.0,2.0,56.1,1090976.1,157.0,1.1,1.016,28.2,0.5,0.0
3224,4145.4821,7041.0602,41.758035,-70.6843366667,-20.3522675833,1.0,1.0,2457947.12705,2017,7,12,15.0,2.0,57.1,1090977.1,156.7,1.1,1.016,34.1,0.6,0.0
3225,4145.4821,7041.0601,41.758035,-70.684335,-20.2143303736,1.0,1.0,2457947.12706,2017,7,12,15.0,2.0,58.1,1090978.1,153.4,1.1,1.016,37.5,0.6,0.0
3226,4145.4821,7041.06,41.758035,-70.6843333333,-20.0763980028,1.0,1.0,2457947.12707,2017,7,12,15.0,2.0,59.1,1090979.1,146.3,1.1,1.016,35.7,0.6,0.0
3227,4145.4821,7041.0599,41.758035,-70.6843316667,-19.9384705757,1.0,1.0,2457947.12708,2017,7,12,15.0,3.0,0.1,1090980.1,146.5,1.1,1.016,39.4,0.6,0.0
3228,4145.482,7041.0599,41.7580333333,-70.6843316667,-19.9527719712,1.0,1.0,2457947.1271,2017,7,12,15.0,3.0,1.1,1090981.1,147.2,1.1,1.016,36.9,0.6,0.0
3229,4145.4819,7041.0598,41.7580316667,-70.68433,-19.8310726653,1.0,1.0,2457947.12711,2017,7,12,15.0,3.0,2.1,1090982.1,147.9,1.1,1.0159,32.1,0.6,0.0
3230,4145.4819,7041.0597,41.7580316667,-70.6843283333,-19.6933691981,1.0,1.0,2457947.12712,2017,7,12,15.0,3.0,3.1,1090983.1,146.4,1.1,1.0158,28.3,0.6,0.0
3231,4145.4818,7041.0596,41.75803,-70.6843266667,-19.5737669563,1.0,1.0,2457947.12713,2017,7,12,15.0,3.0,4.1,1090984.1,145.2,1.1,1.0159,19.2,0.6,0.0
3232,4145.4818,7041.0596,41.75803,-70.6843266667,-19.5737669563,1.0,1.0,2457947.12714,2017,7,12,15.0,3.0,5.1,1090985.1,144.3,1.1,1.0159,22.6,0.6,0.0
3233,4145.4817,7041.0596,41.7580283333,-70.6843266667,-19.5935972738,1.0,1.0,2457947.12715,2017,7,12,15.0,3.0,6.1,1090986.1,143.6,1.1,1.0159,9.8,0.5,0.0
3234,4145.4816,7041.0596,41.7580266667,-70.6843266667,-19.615159677,1.0,1.0,2457947.12717,2017,7,12,15.0,3.0,7.1,1090987.1,141.5,1.1,1.0159,9.9,0.5,0.0
3235,4145.4815,7041.0595,41.758025,-70.684325,-19.5013461116,1.0,1.0,2457947.12718,2017,7,12,15.0,3.0,8.1,1090988.1,139.0,1.1,1.0159,9.5,0.6,0.0
3236,4145.4815,7041.0595,41.758025,-70.684325,-19.5013461116,1.0,1.0,2457947.12719,2017,7,12,15.0,3.0,9.1,1090989.1,139.2,1.1,1.0159,6.9,0.7,0.0
3237,4145.4814,7041.0594,41.7580233333,-70.6843233333,-19.3896233163,1.0,1.0,2457947.1272,2017,7,12,15.0,3.0,10.1,1090990.1,138.4,1.1,1.0159,17.0,0.8,0.0
3238,4145.4814,7041.0594,41.7580233333,-70.6843233333,-19.3896233163,1.0,1.0,2457947.12721,2017,7,12,15.0,3.0,11.1,1090991.1,137.5,1.1,1.0159,28.2,0.8,0.0
3239,4145.4813,7041.0594,41.7580216667,-70.6843233333,-19.4167229049,1.0,1.0,2457947.12722,2017,7,12,15.0,3.0,12.1,1090992.1,138.0,1.1,1.0159,33.5,0.8,0.0
3240,4145.4813,7041.0594,41.7580216667,-70.6843233333,-19.4167229049,1.0,1.0,2457947.12723,2017,7,12,15.0,3.0,13.1,1090993.1,135.1,1.1,1.0159,31.6,1.0,0.0
3241,4145.4812,7041.0593,41.75802,-70.6843216667,-19.3090609647,1.0,1.0,2457947.12725,2017,7,12,15.0,3.0,14.1,1090994.1,133.8,1.1,1.0159,29.8,1.0,0.0
3242,4145.4812,7041.0593,41.75802,-70.6843216667,-19.3090609647,1.0,1.0,2457947.12726,2017,7,12,15.0,3.0,15.1,1090995.1,135.9,1.1,1.0159,30.4,1.1,0.0
3243,4145.4811,7041.0593,41.7580183333,-70.6843216667,-19.3398277843,1.0,1.0,2457947.12727,2017,7,12,15.0,3.0,16.1,1090996.1,134.3,1.1,1.0159,30.7,1.1,0.0
3244,4145.4811,7041.0592,41.7580183333,-70.68432,-19.2035810105,1.0,1.0,2457947.12728,2017,7,12,15.0,3.0,17.1,1090997.1,132.1,1.1,1.0159,34.5,1.1,0.0
3245,4145.481,7041.0591,41.7580166667,-70.6843183333,-19.1003191893,1.0,1.0,2457947.12729,2017,7,12,15.0,3.0,18.1,1090998.1,133.5,1.1,1.016,46.8,1.4,0.0
3246,4145.4809,7041.059,41.758015,-70.6843166667,-18.9993116663,1.0,1.0,2457947.1273,2017,7,12,15.0,3.0,19.1,1090999.1,130.3,1.1,1.0158,54.9,1.4,0.0
3247,4145.4809,7041.0589,41.758015,-70.684315,-18.863646827,1.0,1.0,2457947.12732,2017,7,12,15.0,3.0,20.1,1091000.1,127.8,0.9,1.0158,77.2,1.3,0.0
3248,4145.4808,7041.0589,41.7580133333,-70.684315,-18.9005945865,1.0,1.0,2457947.12733,2017,7,12,15.0,3.0,21.1,1091001.1,124.7,1.1,1.0158,98.7,0.9,0.0
3249,4145.4807,7041.0588,41.7580116667,-70.6843133333,-18.8042040226,1.0,1.0,2457947.12734,2017,7,12,15.0,3.0,22.1,1091002.1,121.0,1.1,1.0158,107.5,0.6,0.0
3250,4145.4807,7041.0587,41.7580116667,-70.6843116667,-18.6691700933,1.0,1.0,2457947.12735,2017,7,12,15.0,3.0,23.1,1091003.1,119.1,1.1,1.0158,126.7,0.6,0.0
3251,4145.4806,7041.0586,41.75801,-70.68431,-18.5754879881,1.0,1.0,2457947.12736,2017,7,12,15.0,3.0,24.1,1091004.1,117.4,1.1,1.0158,117.9,0.7,0.0
3252,4145.4805,7041.0586,41.7580083333,-70.68431,-18.6185461024,1.0,1.0,2457947.12737,2017,7,12,15.0,3.0,25.1,1091005.1,116.9,1.1,1.0158,136.8,0.4,0.0
3253,4145.4805,7041.0585,41.7580083333,-70.6843083333,-18.484225092,1.0,1.0,2457947.12739,2017,7,12,15.0,3.0,26.1,1091006.1,117.0,1.1,1.0158,173.5,0.3,0.0
3254,4145.4804,7041.0584,41.7580066667,-70.6843066667,-18.395417413,1.0,1.0,2457947.1274,2017,7,12,15.0,3.0,27.1,1091007.1,115.9,1.1,1.0158,266.0,0.3,0.0
3255,4145.4804,7041.0583,41.7580066667,-70.684305,-18.2615496445,1.0,1.0,2457947.12741,2017,7,12,15.0,3.0,28.1,1091008.1,115.5,1.1,1.0158,286.2,0.4,0.0
3256,4145.4803,7041.0582,41.758005,-70.6843033333,-18.1756493375,1.0,1.0,2457947.12742,2017,7,12,15.0,3.0,29.1,1091009.1,115.8,1.1,1.0158,247.6,0.8,0.0
3257,4145.4803,7041.0582,41.758005,-70.6843033333,-18.1756493375,1.0,1.0,2457947.12743,2017,7,12,15.0,3.0,30.1,1091010.1,114.6,0.9,1.0158,265.3,0.8,0.0
3258,4145.4802,7041.0581,41.7580033333,-70.6843016667,-18.0922979046,1.0,1.0,2457947.12744,2017,7,12,15.0,3.0,31.1,1091011.1,118.5,0.9,1.0159,268.9,0.5,0.0
3259,4145.4801,7041.0581,41.7580016667,-70.6843016667,-18.1440812064,1.0,1.0,2457947.12745,2017,7,12,15.0,3.0,32.1,1091012.1,113.7,1.1,1.0158,293.7,0.3,0.0
3260,4145.4801,7041.058,41.7580016667,-70.6843,-18.0115307334,1.0,1.0,2457947.12747,2017,7,12,15.0,3.0,33.1,1091013.1,117.1,1.2,1.0158,353.8,0.7,0.0
3261,4145.48,7041.0579,41.758,-70.6842983333,-17.9333827402,1.0,1.0,2457947.12748,2017,7,12,15.0,3.0,34.1,1091014.1,124.5,1.4,1.0158,341.2,0.4,0.0
3262,4145.4799,7041.0578,41.7579983333,-70.6842966667,-17.8578883118,1.0,1.0,2457947.12749,2017,7,12,15.0,3.0,35.1,1091015.1,134.4,1.4,1.0158,320.0,0.5,0.0
3263,4145.4798,7041.0577,41.7579966667,-70.684295,-17.7850812378,1.0,1.0,2457947.1275,2017,7,12,15.0,3.0,36.1,1091016.1,146.5,1.4,1.016,320.6,0.6,0.0
3264,4145.4797,7041.0576,41.757995,-70.6842933333,-17.7149946536,1.0,1.0,2457947.12751,2017,7,12,15.0,3.0,37.1,1091017.1,161.8,1.2,1.0158,293.5,0.5,0.0
3265,4145.4797,7041.0576,41.757995,-70.6842933333,-17.7149946536,1.0,1.0,2457947.12752,2017,7,12,15.0,3.0,38.1,1091018.1,179.9,1.2,1.0158,290.8,0.4,0.0
3266,4145.4795,7041.0575,41.7579916667,-70.6842916667,-17.7123905486,1.0,1.0,2457947.12754,2017,7,12,15.0,3.0,39.1,1091019.1,198.6,1.2,1.0159,180.6,0.1,0.0
3267,4145.4794,7041.0574,41.75799,-70.68429,-17.6500253856,1.0,1.0,2457947.12755,2017,7,12,15.0,3.0,40.1,1091020.1,213.8,1.1,1.0159,305.7,0.0,0.0
3268,4145.4794,7041.0573,41.75799,-70.6842883333,-17.5213779726,1.0,1.0,2457947.12756,2017,7,12,15.0,3.0,41.1,1091021.1,226.5,0.9,1.0159,344.8,0.3,0.0
3269,4145.4793,7041.0572,41.7579883333,-70.6842866667,-17.4624892884,1.0,1.0,2457947.12757,2017,7,12,15.0,3.0,42.1,1091022.1,242.1,0.9,1.0159,332.2,0.2,0.0
3270,4145.4792,7041.0571,41.7579866667,-70.684285,-17.4064746424,1.0,1.0,2457947.12758,2017,7,12,15.0,3.0,43.1,1091023.1,254.4,0.7,1.0159,321.6,0.4,0.0
3271,4145.4791,7041.057,41.757985,-70.6842833333,-17.3533618683,1.0,1.0,2457947.12759,2017,7,12,15.0,3.0,44.1,1091024.1,265.8,0.7,1.0159,340.8,0.6,0.0
3272,4145.479,7041.057,41.7579833333,-70.6842833333,-17.4290469466,1.0,1.0,2457947.12761,2017,7,12,15.0,3.0,45.1,1091025.1,274.4,0.7,1.016,0.9,0.6,0.0
3273,4145.479,7041.0569,41.7579833333,-70.6842816667,-17.3031776851,1.0,1.0,2457947.12762,2017,7,12,15.0,3.0,46.1,1091026.1,283.4,0.7,1.0158,340.1,0.7,0.0
3274,4145.4789,7041.0568,41.7579816667,-70.68428,-17.2559476484,1.0,1.0,2457947.12763,2017,7,12,15.0,3.0,47.1,1091027.1,290.9,0.7,1.016,24.9,0.7,0.0
3275,4145.4789,7041.0568,41.7579816667,-70.68428,-17.2559476484,1.0,1.0,2457947.12764,2017,7,12,15.0,3.0,48.1,1091028.1,297.9,0.7,1.016,8.9,0.7,0.0
3276,4145.4788,7041.0567,41.75798,-70.6842783333,-17.2116960737,1.0,1.0,2457947.12765,2017,7,12,15.0,3.0,49.1,1091029.1,309.6,0.7,1.0158,16.9,0.4,0.0
3277,4145.4788,7041.0567,41.75798,-70.6842783333,-17.2116960737,1.0,1.0,2457947.12766,2017,7,12,15.0,3.0,50.1,1091030.1,314.6,0.7,1.0158,311.1,0.3,0.0
3278,4145.4787,7041.0567,41.7579783333,-70.6842783333,-17.2939640338,1.0,1.0,2457947.12767,2017,7,12,15.0,3.0,51.1,1091031.1,315.4,0.9,1.016,305.1,0.2,0.0
3279,4145.4787,7041.0566,41.7579783333,-70.6842766667,-17.1704459902,1.0,1.0,2457947.12769,2017,7,12,15.0,3.0,52.1,1091032.1,318.3,0.9,1.0159,11.7,0.2,0.0
3280,4145.4786,7041.0566,41.7579766667,-70.6842766667,-17.2549024751,1.0,1.0,2457947.1277,2017,7,12,15.0,3.0,53.1,1091033.1,323.0,0.9,1.016,353.4,0.3,0.0
3281,4145.4786,7041.0565,41.7579766667,-70.684275,-17.1322190812,1.0,1.0,2457947.12771,2017,7,12,15.0,3.0,54.1,1091034.1,323.6,0.9,1.0159,352.4,0.3,0.0
3282,4145.4786,7041.0565,41.7579766667,-70.684275,-17.1322190812,1.0,1.0,2457947.12772,2017,7,12,15.0,3.0,55.1,1091035.1,324.6,1.1,1.016,352.3,0.3,0.0
3283,4145.4786,7041.0564,41.7579766667,-70.6842733333,-17.0097751191,1.0,1.0,2457947.12773,2017,7,12,15.0,3.0,56.1,1091036.1,322.9,1.1,1.0159,354.7,0.2,0.0
3284,4145.4785,7041.0564,41.757975,-70.6842733333,-17.0970356214,1.0,1.0,2457947.12774,2017,7,12,15.0,3.0,57.1,1091037.1,324.8,1.1,1.0158,353.4,0.5,0.0
3285,4145.4785,7041.0564,41.757975,-70.6842733333,-17.0970356214,1.0,1.0,2457947.12776,2017,7,12,15.0,3.0,58.1,1091038.1,330.8,1.2,1.0157,1.7,0.4,0.0
3286,4145.4785,7041.0563,41.757975,-70.6842716667,-16.9754644607,1.0,1.0,2457947.12777,2017,7,12,15.0,3.0,59.1,1091039.1,336.1,1.2,1.0159,49.5,0.4,0.0
3287,4145.4785,7041.0563,41.757975,-70.6842716667,-16.9754644607,1.0,1.0,2457947.12778,2017,7,12,15.0,4.0,0.1,1091040.1,342.6,1.2,1.0158,35.6,0.4,0.0
3288,4145.4784,7041.0563,41.7579733333,-70.6842716667,-17.0649144374,1.0,1.0,2457947.12779,2017,7,12,15.0,4.0,1.1,1091041.1,347.4,1.1,1.016,54.9,0.3,0.0
3289,4145.4784,7041.0563,41.7579733333,-70.6842716667,-17.0649144374,1.0,1.0,2457947.1278,2017,7,12,15.0,4.0,2.1,1091042.1,351.7,1.1,1.0159,72.9,0.5,0.0
3290,4145.4784,7041.0563,41.7579733333,-70.6842716667,-17.0649144374,1.0,1.0,2457947.12781,2017,7,12,15.0,4.0,3.1,1091043.1,354.8,1.1,1.016,87.7,0.5,0.0
3291,4145.4784,7041.0562,41.7579733333,-70.68427,-16.9442414712,1.0,1.0,2457947.12783,2017,7,12,15.0,4.0,4.1,1091044.1,358.1,1.1,1.0159,100.0,0.5,0.0
3292,4145.4784,7041.0562,41.7579733333,-70.68427,-16.9442414712,1.0,1.0,2457947.12784,2017,7,12,15.0,4.0,5.1,1091045.1,359.2,1.1,1.0158,77.0,0.3,0.0
3293,4145.4784,7041.0562,41.7579733333,-70.68427,-16.9442414712,1.0,1.0,2457947.12785,2017,7,12,15.0,4.0,6.1,1091046.1,4.6,1.1,1.0158,82.9,0.3,0.0
3294,4145.4784,7041.0562,41.7579733333,-70.68427,-16.9442414712,1.0,1.0,2457947.12786,2017,7,12,15.0,4.0,7.1,1091047.1,6.2,1.2,1.0159,96.4,0.4,0.0
3295,4145.4784,7041.0561,41.7579733333,-70.6842683333,-16.8238396661,1.0,1.0,2457947.12787,2017,7,12,15.0,4.0,8.1,1091048.1,7.3,1.2,1.0159,94.1,0.7,0.0
3296,4145.4784,7041.0561,41.7579733333,-70.6842683333,-16.8238396661,1.0,1.0,2457947.12788,2017,7,12,15.0,4.0,9.1,1091049.1,8.9,1.4,1.0158,97.2,0.9,0.0
3297,4145.4784,7041.0561,41.7579733333,-70.6842683333,-16.8238396661,1.0,1.0,2457947.12789,2017,7,12,15.0,4.0,10.1,1091050.1,12.1,1.4,1.0159,101.5,0.9,0.0
3298,4145.4784,7041.056,41.7579733333,-70.6842666667,-16.7037148841,1.0,1.0,2457947.12791,2017,7,12,15.0,4.0,11.1,1091051.1,16.2,1.6,1.0159,104.3,1.0,0.0
3299,4145.4784,7041.0559,41.7579733333,-70.684265,-16.5838731459,1.0,1.0,2457947.12792,2017,7,12,15.0,4.0,12.1,1091052.1,16.7,1.6,1.0159,99.5,0.8,0.0
3300,4145.4784,7041.0559,41.7579733333,-70.684265,-16.5838731459,1.0,1.0,2457947.12793,2017,7,12,15.0,4.0,13.1,1091053.1,16.2,1.8,1.0159,107.8,0.9,0.0
3301,4145.4784,7041.0559,41.7579733333,-70.684265,-16.5838731459,1.0,1.0,2457947.12794,2017,7,12,15.0,4.0,14.1,1091054.1,21.3,1.8,1.0159,107.4,1.2,0.0
3302,4145.4784,7041.0558,41.7579733333,-70.6842633333,-16.4643206321,1.0,1.0,2457947.12795,2017,7,12,15.0,4.0,15.1,1091055.1,27.5,1.8,1.0158,112.4,1.3,0.0
3303,4145.4784,7041.0557,41.7579733333,-70.6842616667,-16.3450636901,1.0,1.0,2457947.12796,2017,7,12,15.0,4.0,16.1,1091056.1,29.7,2.0,1.0158,116.5,1.1,0.0
3304,4145.4784,7041.0557,41.7579733333,-70.6842616667,-16.3450636901,1.0,1.0,2457947.12798,2017,7,12,15.0,4.0,17.1,1091057.1,31.6,2.0,1.0159,116.2,1.0,0.0
3305,4145.4785,7041.0555,41.757975,-70.6842583333,-16.012665185,1.0,1.0,2457947.12799,2017,7,12,15.0,4.0,18.1,1091058.1,33.4,2.2,1.0158,116.5,1.0,0.0
3306,4145.4789,7041.0551,41.7579816667,-70.6842516667,-15.1641226959,1.0,1.0,2457947.128,2017,7,12,15.0,4.0,19.1,1091059.1,34.2,2.4,1.0159,148.5,1.2,0.0
3307,4145.4792,7041.0545,41.7579866667,-70.6842416667,-14.1688652046,1.0,1.0,2457947.12801,2017,7,12,15.0,4.0,20.1,1091060.1,38.5,2.5,1.0159,137.7,0.8,0.0
3308,4145.4795,7041.0538,41.7579916667,-70.68423,-13.0526760987,1.0,1.0,2457947.12802,2017,7,12,15.0,4.0,21.1,1091061.1,41.2,2.4,1.0159,155.4,0.9,0.0
3309,4145.4798,7041.0532,41.7579966667,-70.68422,-12.0581514639,1.0,1.0,2457947.12803,2017,7,12,15.0,4.0,22.1,1091062.1,42.0,2.4,1.0158,133.4,0.4,0.0
3310,4145.4803,7041.0526,41.758005,-70.68421,-10.8966541491,1.0,1.0,2457947.12805,2017,7,12,15.0,4.0,23.1,1091063.1,40.5,2.4,1.0156,138.5,0.4,0.0
3311,4145.4804,7041.0518,41.7580066667,-70.6841966667,-9.82641885572,1.0,1.0,2457947.12806,2017,7,12,15.0,4.0,24.1,1091064.1,52.7,2.2,1.0155,114.7,0.4,0.0
3312,4145.4804,7041.0511,41.7580066667,-70.684185,-8.98230852627,1.0,1.0,2457947.12807,2017,7,12,15.0,4.0,25.1,1091065.1,68.2,2.0,1.0155,92.4,0.5,0.0
3313,4145.4803,7041.0503,41.758005,-70.6841716667,-8.15910313433,1.0,1.0,2457947.12808,2017,7,12,15.0,4.0,26.1,1091066.1,77.8,2.0,1.0155,65.1,0.9,0.0
3314,4145.4807,7041.0498,41.7580116667,-70.6841633333,-7.16689551051,1.0,1.0,2457947.12809,2017,7,12,15.0,4.0,27.1,1091067.1,87.2,1.6,1.0155,70.0,1.0,0.0
3315,4145.4805,7041.0496,41.7580083333,-70.68416,-7.1624814459,1.0,1.0,2457947.1281,2017,7,12,15.0,4.0,28.1,1091068.1,102.7,1.4,1.0155,71.1,1.4,0.0
3316,4145.4806,7041.0495,41.75801,-70.6841583333,-6.93961518462,1.0,1.0,2457947.12811,2017,7,12,15.0,4.0,29.1,1091069.1,109.1,1.1,1.0157,73.5,1.3,0.0
3317,4145.4805,7041.0494,41.7580083333,-70.6841566667,-6.94669846982,1.0,1.0,2457947.12813,2017,7,12,15.0,4.0,30.1,1091070.1,119.6,1.1,1.0155,66.4,1.4,0.0
3318,4145.4804,7041.0491,41.7580066667,-70.6841516667,-6.75625098584,1.0,1.0,2457947.12814,2017,7,12,15.0,4.0,31.1,1091071.1,124.6,0.9,1.0154,60.9,1.6,0.0
3319,4145.4803,7041.0491,41.758005,-70.6841516667,-6.88374113475,1.0,1.0,2457947.12815,2017,7,12,15.0,4.0,32.1,1091072.1,130.0,0.9,1.0155,55.1,1.8,0.0
3320,4145.4801,7041.0491,41.7580016667,-70.6841516667,-7.14632930392,1.0,1.0,2457947.12816,2017,7,12,15.0,4.0,33.1,1091073.1,139.1,0.7,1.0154,67.5,1.7,0.0
